player,nation_stats_standard,squad,age_stats_standard,born_stats_standard,playing_time_90s_stats_standard,position_2_stats_standard,position_stats_standard,standard_gls_stats_shooting,standard_sh_stats_shooting,standard_sot_stats_shooting,standard_sot%_stats_shooting,standard_sh_90_stats_shooting,standard_sot_90_stats_shooting,total_cmp_stats_passing,total_att_stats_passing,total_cmp%_stats_passing,short_cmp_stats_passing,short_att_stats_passing,short_cmp%_stats_passing,medium_cmp_stats_passing,medium_att_stats_passing,medium_cmp%_stats_passing,long_cmp_stats_passing,long_att_stats_passing,long_cmp%_stats_passing,ast_stats_passing,1_3_stats_passing,ppa_stats_passing,prgp_stats_passing,pass_types_tb_stats_passing_types,pass_types_sw_stats_passing_types,pass_types_crs_stats_passing_types,outcomes_cmp_stats_passing_types,outcomes_blocks_stats_passing_types,sca_sca_stats_gca,gca_gca_stats_gca,tackles_tkl_stats_defense,tackles_tklw_stats_defense,tackles_def_3rd_stats_defense,tackles_mid_3rd_stats_defense,tackles_att_3rd_stats_defense,blocks_blocks_stats_defense,blocks_sh_stats_defense,blocks_pass_stats_defense,int_stats_defense,clr_stats_defense,err_stats_defense,touches_touches_stats_possession,touches_mid_3rd_stats_possession,touches_att_3rd_stats_possession,touches_att_pen_stats_possession,take_ons_att_stats_possession,take_ons_succ_stats_possession,take_ons_succ%_stats_possession,carries_carries_stats_possession,carries_prgc_stats_possession,carries_1_3_stats_possession,carries_cpa_stats_possession,carries_mis_stats_possession,carries_dis_stats_possession,receiving_rec_stats_possession,receiving_prgr_stats_possession,playing_time_90s_stats_playing_time,playing_time_mp_stats_playing_time,playing_time_min_stats_playing_time,performance_off_stats_misc,performance_crs_stats_misc,performance_int_stats_misc,performance_tklw_stats_misc,performance_recov_stats_misc,aerial_duels_won_stats_misc,aerial_duels_lost_stats_misc,aerial_duels_won%_stats_misc
Tyrese Fornah,SLE,Derby County,25,1999,0.1,,Midfielder,0,0,0,0,0.00,0.00,2,3,66.7,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,2,0,9.5,12,858,0,0,0,0,0,0,0,0
Adam Forshaw,ENG,Plymouth Argyle,33,1991,6.8,,Midfielder,0,7,3,42.9,1.03,0.44,254,304,83.6,114,127,89.8,113,123,91.9,25,39,64.1,0,28,2,30,0,5,8,254,7,9,0,19,13,9,7,3,4,1,3,6,8,0,361,229,54,3,4,3,75.0,217,4,4,2,6,7,248,16,12.3,16,1109,0,8,6,13,30,3,3,50.0
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Amankwah Forson,GHA,Norwich City,21,2002,7.0,Forward,Midfielder,0,12,3,25.0,1.71,0.43,160,212,75.5,88,106,83.0,54,64,84.4,12,27,44.4,2,19,6,23,3,3,8,160,5,11,2,14,7,7,4,3,15,5,10,2,5,1,297,154,88,11,12,3,25.0,165,9,11,2,13,19,198,31,1.1,6,98,0,8,2,7,27,1,4,20.0
Marcus Forss,FIN,Middlesbrough,25,1999,0.5,Midfielder,Forward,0,0,0,0,0.00,0.00,7,12,58.3,5,9,55.6,2,2,100.0,0,0,0,0,0,1,1,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,2,0,17,7,7,3,1,0,0.0,8,1,0,1,0,0,11,7,19.0,19,1710,0,0,1,0,0,0,0,0
Craig Forsyth,SCO,Derby County,35,1989,10.3,Forward,Defender,1,4,1,25.0,0.39,0.10,415,535,77.6,165,187,88.2,206,253,81.4,38,76,50.0,1,37,2,43,0,5,8,415,6,11,1,14,9,8,4,2,14,7,7,17,41,0,658,294,113,11,3,0,0.0,228,11,7,0,11,4,341,9,19.0,19,1710,0,8,17,9,45,21,15,58.3
Gabriel Forsyth,SCO,Norwich City,18,2006,1.8,Forward,Midfielder,0,4,1,25.0,2.21,0.55,73,94,77.7,28,35,80.0,34,40,85.0,10,16,62.5,0,8,3,13,0,1,11,73,2,3,0,1,1,0,1,0,3,1,2,2,0,0,118,66,42,0,5,1,20.0,57,1,2,0,5,1,82,6,0.0,1,2,0,11,2,1,4,0,3,0.0
Lyle Foster,RSA,Burnley,24,2000,7.5,,Forward,1,16,3,18.8,2.14,0.40,107,138,77.5,63,78,80.8,37,44,84.1,4,5,80.0,1,3,1,12,0,1,1,107,3,12,3,5,4,1,2,2,3,0,3,1,3,0,208,115,87,25,13,7,53.8,127,11,10,7,19,10,165,27,1.7,3,153,1,1,1,4,15,12,29,29.3
Morgan Fox,WAL,QPR,31,1993,2.1,Midfielder,Defender,0,0,0,0,0.00,0.00,87,120,72.5,21,24,87.5,45,52,86.5,21,39,53.8,0,6,1,8,0,1,1,87,3,6,0,4,3,3,1,0,3,3,0,1,7,0,140,52,10,2,0,0,0,72,0,0,0,0,0,76,1,0.1,1,6,0,1,1,3,4,6,4,60.0
Gianluca Frabotta,ITA,West Brom,25,1999,0.3,,Defender,0,0,0,0,0.00,0.00,11,14,78.6,4,6,66.7,7,8,87.5,0,0,0,0,0,0,2,0,0,0,11,0,0,0,3,3,2,1,0,1,0,1,1,2,0,23,9,4,0,0,0,0,7,0,1,0,1,0,9,1,4.2,12,377,0,0,1,3,1,0,2,0.0
Gonçalo Franco,POR,Swansea City,24,2000,13.9,,Midfielder,0,22,7,31.8,1.59,0.50,475,584,81.3,259,289,89.6,178,215,82.8,24,40,60.0,1,35,10,57,1,3,13,475,18,30,3,51,37,18,26,7,20,2,18,20,10,1,768,455,192,20,26,7,26.9,451,9,8,1,22,21,526,32,0.8,4,68,1,13,20,37,68,8,20,28.6
Michael Frey,SUI,QPR,30,1994,8.1,,Forward,3,16,4,25.0,1.99,0.50,105,162,64.8,59,84,70.2,29,42,69.0,8,13,61.5,1,8,4,12,0,1,2,105,12,17,1,7,6,1,3,3,5,1,4,3,7,0,239,115,105,32,6,3,50.0,135,7,4,3,25,12,172,29,6.6,11,594,8,2,3,6,21,27,45,37.5
Dael Fry,ENG,Middlesbrough,27,1997,2.2,,Defender,0,0,0,0,0.00,0.00,128,138,92.8,36,37,97.3,74,78,94.9,17,22,77.3,0,5,0,5,0,0,0,128,0,2,0,1,1,1,0,0,5,5,0,2,17,0,166,58,4,1,0,0,0,79,0,0,0,0,0,112,0,16.0,18,1438,0,0,2,1,6,1,2,33.3
Mads Frøkjær-Jensen,DEN,Preston,25,1999,10.4,Forward,Midfielder,2,14,2,14.3,1.35,0.19,291,416,70.0,144,177,81.4,104,141,73.8,27,64,42.2,0,30,13,42,4,1,30,291,11,27,0,18,9,8,8,2,9,1,8,3,2,0,508,240,209,19,18,8,44.4,269,15,17,2,14,2,329,45,14.8,15,1334,1,30,3,9,50,8,13,38.1
Leo Fuhr Hjelde,NOR,Sunderland,21,2003,0.1,Forward,Defender,0,0,0,0,0.00,0.00,5,8,62.5,2,2,100.0,3,4,75.0,0,2,0.0,0,1,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2,1,0,0,0,0,6,1,1,0,1,1,5,1,9.5,10,859,0,1,1,0,0,0,2,0.0
Jay Fulton,SCO,Swansea City,30,1994,3.4,,Midfielder,0,1,0,0.0,0.29,0.00,91,109,83.5,52,56,92.9,34,42,81.0,1,2,50.0,0,10,1,14,2,0,0,91,3,5,1,4,4,0,4,0,1,0,1,3,2,1,129,80,35,5,2,1,50.0,75,2,4,1,5,0,89,10,1.5,4,132,1,0,3,4,5,2,6,25.0
Darnell Furlong,ENG,West Brom,29,1995,18.0,,Defender,0,18,1,5.6,1.00,0.06,628,875,71.8,258,309,83.5,287,373,76.9,73,152,48.0,1,49,17,66,2,1,41,628,16,43,8,16,8,10,4,2,15,4,11,16,75,0,1055,459,293,28,14,4,28.6,484,32,19,3,13,6,592,61,0.9,3,80,1,41,16,8,43,60,18,76.9
Sam Gallagher,ENG,Stoke City,29,1995,1.9,Midfielder,Forward,1,4,1,25.0,2.07,0.52,13,28,46.4,6,13,46.2,5,10,50.0,2,2,100.0,1,2,2,4,1,0,1,13,1,5,2,4,1,0,1,3,1,0,1,0,2,0,59,29,26,7,5,1,20.0,37,2,3,1,8,3,43,6,14.1,15,1268,1,1,0,1,4,5,10,33.3
Brendan Galloway,ZIM,Plymouth Argyle,28,1996,3.6,,Defender,0,0,0,0,0.00,0.00,116,142,81.7,29,33,87.9,83,91,91.2,4,12,33.3,0,6,1,7,0,0,0,116,4,2,0,13,7,7,5,1,17,11,6,5,23,0,200,68,12,0,0,0,0,80,1,0,0,0,1,96,0,0,0,0,0,0,5,7,9,5,8,38.5
Djeidi Gassama,FRA,Sheffield Weds,21,2003,10.2,Forward,Midfielder,1,19,5,26.3,1.87,0.49,156,217,71.9,102,120,85.0,39,56,69.6,9,10,90.0,0,6,13,22,0,1,15,156,11,28,1,12,9,4,8,0,7,0,7,4,2,0,374,166,170,33,56,20,35.7,262,26,22,14,35,24,267,59,0,0,0,4,15,4,9,61,5,12,29.4
Joe Gelhardt,ENG,Leeds United,22,2002,0.1,Midfielder,Forward,0,0,0,0,0.00,0.00,3,6,50.0,2,3,66.7,0,2,0.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,5,0,0,0,0,1,7,1,8.3,11,743,0,0,0,0,1,0,0,0
Anwar El Ghazi,NED,Cardiff City,29,1995,8.1,,Forward,1,21,6,28.6,2.60,0.74,140,202,69.3,87,108,80.6,39,57,68.4,6,15,40.0,1,8,3,18,1,0,19,140,11,25,2,4,3,1,2,1,3,2,1,2,6,0,297,126,148,31,18,3,16.7,171,21,11,9,25,8,229,71,1.1,7,96,5,19,2,3,25,14,28,33.3
Liam Gibbs,ENG,Norwich City,21,2002,1.7,Forward,Midfielder,0,1,0,0.0,0.59,0.00,68,83,81.9,39,41,95.1,25,32,78.1,2,5,40.0,0,2,2,4,0,0,7,68,3,1,0,3,0,1,2,0,0,0,0,0,3,0,101,51,30,3,3,2,66.7,58,6,5,2,3,0,79,9,2.9,3,260,0,7,0,0,6,0,3,0.0
Ben Gibson,ENG,Stoke City,31,1993,16.9,,Defender,2,5,3,60.0,0.30,0.18,1004,1189,84.4,324,341,95.0,556,586,94.9,110,233,47.2,0,50,0,44,2,6,0,1004,8,12,1,12,4,6,6,0,25,21,4,15,88,1,1358,525,21,12,0,0,0,784,3,2,0,5,2,937,1,1.1,7,98,2,0,15,4,43,48,25,65.8
Lewis Gibson,ENG,Plymouth Argyle,24,2000,13.0,,Defender,0,4,0,0.0,0.31,0.00,696,804,86.6,223,243,91.8,400,427,93.7,68,124,54.8,1,33,2,41,0,9,3,696,1,14,3,19,14,15,3,1,25,19,6,12,74,0,954,378,22,11,3,3,100.0,550,7,2,0,9,1,625,1,15.6,17,1401,0,3,12,14,64,26,15,63.4
Alexander Gilbert,IRL,Middlesbrough,22,2001,0.3,,Midfielder,0,0,0,0,0.00,0.00,22,30,73.3,11,15,73.3,8,11,72.7,3,3,100.0,0,2,2,4,0,0,2,22,3,3,0,1,0,1,0,0,0,0,0,0,0,0,34,8,23,3,0,0,0,25,0,0,0,1,0,26,4,18.9,19,1702,0,2,0,0,2,0,0,0
Alfie Gilchrist,ENG,Sheffield Utd,21,2003,14.3,,Defender,0,6,2,33.3,0.42,0.14,548,678,80.8,232,261,88.9,269,308,87.3,45,92,48.9,1,68,9,72,1,1,12,548,11,24,1,29,19,24,4,1,31,15,16,17,65,0,871,456,170,3,21,7,33.3,393,16,12,1,10,10,500,25,1.6,2,147,0,12,17,19,30,15,14,51.7
Wilfried Gnonto,ITA,Leeds United,21,2003,15.4,,Forward,3,48,16,33.3,3.11,1.04,455,582,78.2,256,302,84.8,155,190,81.6,25,35,71.4,5,36,27,78,3,3,31,455,25,61,7,9,4,1,4,4,10,0,10,8,8,0,772,320,405,83,59,27,45.8,567,57,41,22,29,28,645,150,18.9,19,1698,6,31,8,4,57,9,12,42.9
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Lynden Gooch,USA,Stoke City,28,1995,3.0,Midfielder,Forward,0,5,1,20.0,1.65,0.33,52,85,61.2,34,39,87.2,12,22,54.5,5,15,33.3,0,3,1,6,0,1,15,52,5,2,0,7,6,2,2,3,5,1,4,2,1,0,112,43,56,1,5,2,40.0,72,7,3,2,3,6,65,11,0,0,0,0,15,2,6,15,0,4,0.0
Tyler Goodhram,ENG,Oxford United,21,2003,17.6,Forward,Midfielder,3,30,10,33.3,1.71,0.57,394,517,76.2,211,246,85.8,131,163,80.4,32,65,49.2,1,32,12,43,1,7,26,394,12,55,8,34,20,11,16,7,19,2,17,12,23,0,744,363,259,32,57,21,36.8,432,29,25,12,36,26,484,70,0.3,1,24,3,26,12,20,70,11,34,24.4
Will Goodwin,ENG,Oxford United,22,2002,0.3,Midfielder,Forward,0,0,0,0,0.00,0.00,2,5,40.0,2,4,50.0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,2,1,0,0.0,4,0,0,0,0,0,6,1,7.1,8,640,0,0,0,0,0,1,1,50.0
Kaide Gordon,ENG,Norwich City,20,2004,1.9,Midfielder,Forward,1,3,1,33.3,1.62,0.54,51,62,82.3,22,25,88.0,23,26,88.5,6,7,85.7,0,6,1,8,0,1,4,51,2,4,1,4,4,1,1,2,3,0,3,2,3,0,88,48,28,3,2,0,0.0,55,6,2,2,4,4,63,11,1.0,1,90,2,4,2,4,7,3,1,75.0
Kenzo Goudmijn,NED,Derby County,22,2001,13.0,,Midfielder,2,20,4,20.0,1.54,0.31,359,505,71.1,143,182,78.6,150,187,80.2,52,104,50.0,0,65,13,66,0,8,44,359,11,34,0,21,14,11,10,0,11,0,11,13,11,0,615,352,176,16,26,15,57.7,328,27,11,5,13,13,384,31,0.9,3,82,0,44,13,14,60,4,11,26.7
Dimitris Goutas,GRE,Cardiff City,30,1994,14.4,,Defender,0,12,3,25.0,0.83,0.21,651,751,86.7,199,215,92.6,364,394,92.4,84,129,65.1,1,45,0,43,0,8,0,651,3,8,2,15,8,11,4,0,10,8,2,19,79,0,905,410,28,17,7,5,71.4,453,2,0,0,6,2,576,2,0,0,0,1,0,19,8,42,35,19,64.8
Karlan Grant,ENG,West Brom,27,1997,15.3,,Forward,4,36,13,36.1,2.35,0.85,289,425,68.0,167,205,81.5,89,124,71.8,15,44,34.1,2,13,12,28,2,5,62,289,23,40,3,19,12,12,4,3,14,3,11,11,11,0,600,209,311,81,42,15,35.7,350,66,21,33,26,8,403,116,13.9,19,1251,9,62,11,12,58,11,33,25.0
Andre Gray,JAM,Plymouth Argyle,33,1991,4.2,,Forward,3,7,6,85.7,1.67,1.43,34,65,52.3,20,29,69.0,9,17,52.9,3,7,42.9,1,5,2,7,0,0,4,34,5,9,1,2,2,0,2,0,1,0,1,1,6,0,97,42,46,12,4,1,25.0,64,2,4,1,6,0,73,14,0,0,0,4,4,1,2,7,2,11,15.4
Sam Greenwood,ENG,Preston,22,2002,12.1,Midfielder,Forward,4,28,11,39.3,2.32,0.91,208,346,60.1,78,100,78.0,80,118,67.8,45,103,43.7,2,21,14,26,2,2,74,208,12,49,3,15,11,2,8,5,15,1,14,4,5,0,484,213,229,42,24,10,41.7,261,29,16,11,30,30,305,67,16.9,18,1524,6,74,4,11,42,6,17,26.1
Matt Grimes,ENG,Swansea City,29,1995,19.0,,Midfielder,2,15,3,20.0,0.79,0.16,1489,1701,87.5,667,704,94.7,672,725,92.7,103,197,52.3,1,158,17,163,5,3,69,1489,12,54,5,29,14,13,15,1,16,8,8,14,29,1,1842,1120,252,3,14,9,64.3,1142,26,23,1,19,10,1361,18,0,0,0,0,69,14,14,116,8,16,33.3
Daniel Grimshaw,ENG,Plymouth Argyle,26,1998,14.0,,Goalkeeper,0,0,0,0,0.00,0.00,395,672,58.8,83,84,98.8,211,215,98.1,101,368,27.4,0,11,1,0,0,1,0,395,2,2,0,0,0,0,0,0,1,0,1,0,12,1,716,9,0,0,0,0,0,425,0,0,0,1,0,385,0,0,0,0,0,0,0,0,11,2,1,66.7
Ilia Gruev,BUL,Leeds United,24,2000,6.9,,Midfielder,0,11,5,45.5,1.59,0.72,437,512,85.4,238,254,93.7,169,189,89.4,15,42,35.7,0,38,4,36,1,0,36,437,6,25,0,18,12,5,10,3,7,0,7,10,5,0,578,351,143,5,2,0,0.0,308,3,5,0,1,2,398,9,0.2,1,22,0,36,10,12,15,4,5,44.4
Makhtar Gueye,SEN,Blackburn,27,1997,6.4,,Forward,0,13,4,30.8,2.02,0.62,62,133,46.6,35,63,55.6,21,44,47.7,3,15,20.0,3,5,5,11,2,2,4,62,3,12,3,9,5,4,5,0,7,0,7,4,13,0,241,117,76,24,11,4,36.4,112,10,6,6,27,10,159,24,13.9,15,1250,6,4,4,5,23,43,45,48.9
Josuha Guilavogui,FRA,Leeds United,34,1990,0.5,,Midfielder,0,1,0,0.0,2.14,0.00,43,51,84.3,13,16,81.3,25,25,100.0,4,5,80.0,0,6,1,7,0,1,0,43,3,6,0,4,4,1,3,0,0,0,0,1,0,0,57,44,8,2,1,1,100.0,34,0,0,0,0,0,43,2,1.9,3,174,0,0,1,4,6,3,3,50.0
Angus Gunn,SCO,Norwich City,28,1996,12.5,,Goalkeeper,0,0,0,0,0.00,0.00,422,501,84.2,177,177,100.0,191,197,97.0,50,123,40.7,0,5,0,0,0,1,0,422,0,1,1,1,1,1,0,0,0,0,0,0,8,1,526,1,0,0,0,0,0,335,0,0,0,0,0,318,0,11.1,14,999,0,0,0,1,28,7,1,87.5
Darko Gyabi,ENG,Plymouth Argyle,20,2004,12.8,,Midfielder,0,13,3,23.1,1.02,0.23,327,386,84.7,145,161,90.1,146,169,86.4,27,37,73.0,1,38,6,48,1,2,2,327,4,31,2,25,16,5,14,6,17,3,14,7,18,1,527,306,102,10,33,15,45.5,312,23,18,1,23,19,365,26,0,0,0,0,2,7,16,47,12,12,50.0
Hayden Hackney,ENG,Middlesbrough,22,2002,15.1,,Midfielder,2,32,12,37.5,2.11,0.79,1000,1195,83.7,504,542,93.0,395,453,87.2,81,146,55.5,1,142,26,167,6,7,13,1000,16,58,6,26,14,15,8,3,11,3,8,14,11,3,1348,771,338,27,40,20,50.0,754,38,39,5,16,19,1051,34,6.8,10,616,0,13,14,14,102,4,6,40.0
Rami Al Hajj,SWE,Plymouth Argyle,23,2001,5.2,,Midfielder,1,9,3,33.3,1.72,0.57,189,220,85.9,96,107,89.7,79,88,89.8,8,10,80.0,0,13,5,16,1,2,1,189,5,17,0,10,6,5,4,1,9,1,8,2,11,0,294,161,87,11,15,6,40.0,164,5,7,1,14,12,221,19,0.1,1,5,1,1,2,6,17,7,6,53.8
Gustavo Hamer,NED,Sheffield Utd,27,1997,14.4,Midfielder,Forward,4,46,15,32.6,3.18,1.04,401,597,67.2,193,240,80.4,151,202,74.8,47,117,40.2,4,46,34,93,6,11,56,401,12,60,11,18,11,6,8,4,12,0,12,12,13,0,775,341,352,38,43,16,37.2,416,26,21,7,28,11,511,82,6.8,13,610,1,56,12,11,76,0,6,0.0
Micah Hamilton,ENG,Middlesbrough,21,2003,3.5,,Forward,0,5,1,20.0,1.42,0.28,147,168,87.5,87,93,93.5,53,59,89.8,5,6,83.3,0,7,10,22,1,0,5,147,6,7,0,5,4,1,2,2,1,0,1,0,4,1,201,65,119,17,13,3,23.1,138,21,10,6,4,2,163,39,7.0,16,633,0,5,0,4,13,1,1,50.0
Grant Hanley,SCO,Norwich City,33,1991,0.9,,Defender,0,1,1,100.0,1.14,1.14,38,40,95.0,21,22,95.5,15,16,93.8,2,2,100.0,0,0,0,0,0,0,0,38,0,0,0,2,1,1,1,0,0,0,0,0,4,1,50,12,2,2,0,0,0,19,0,0,0,1,0,32,1,0.5,4,47,0,0,0,1,2,3,0,100.0
Ryan Hardie,SCO,Plymouth Argyle,27,1997,8.8,,Forward,1,12,3,25.0,1.36,0.34,55,92,59.8,35,51,68.6,12,20,60.0,3,5,60.0,1,2,4,5,0,1,4,55,6,11,2,7,3,2,5,0,7,1,6,1,8,0,166,64,84,34,9,5,55.6,82,10,6,7,15,11,100,36,10.3,17,925,7,4,1,3,12,14,61,18.7
Marcus Harness,ENG,Derby County,28,1996,7.5,,Midfielder,1,13,4,30.8,1.74,0.53,142,206,68.9,67,82,81.7,59,75,78.7,10,21,47.6,1,17,7,25,0,0,12,142,13,18,2,16,8,6,9,1,16,3,13,6,3,0,310,148,122,21,8,4,50.0,148,9,6,2,18,13,182,25,1.8,5,163,0,12,6,8,35,9,22,29.0
Mark Harris,WAL,Oxford United,25,1998,12.9,,Forward,4,23,12,52.2,1.78,0.93,145,186,78.0,91,107,85.0,39,48,81.3,8,12,66.7,0,9,3,13,0,0,0,145,6,16,0,8,6,2,4,2,3,2,1,1,9,0,296,154,120,24,19,9,47.4,174,13,8,5,37,14,221,41,7.5,8,673,15,0,1,6,29,4,23,14.8
Daiki Hashioka,JPN,Luton Town,25,1999,8.3,,Defender,0,4,0,0.0,0.48,0.00,196,296,66.2,83,107,77.6,87,118,73.7,19,46,41.3,0,12,5,16,0,0,19,196,9,5,0,14,8,6,7,1,9,3,6,10,32,0,387,171,100,10,6,0,0.0,151,7,4,1,7,3,174,22,2.1,6,186,1,19,10,8,24,29,8,78.4
Player,,Squad,Ag,Born,90s,,Po,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,1/3,PPA,PrgP,TB,Sw,Crs,Cmp,Blocks,SCA,GCA,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,Pass,Int,Clr,Err,Touches,Mid 3rd,Att 3rd,Att Pen,Att,Succ,Succ%,Carries,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,90s,MP,Min,Off,Crs,Int,TklW,Recov,Won,Lost,Won%
Joseph Hatch,WAL,Plymouth Argyle,18,2006,0.0,,Midfielder,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4,29,0,0,0,0,0,0,0,0
Conor Hazard,NIR,Plymouth Argyle,26,1998,4.0,,Goalkeeper,0,0,0,0,0.00,0.00,127,185,68.6,42,42,100.0,49,50,98.0,35,92,38.0,0,4,0,0,0,0,0,127,0,2,0,0,0,0,0,0,0,0,0,0,2,0,200,1,0,0,0,0,0,100,0,0,0,0,0,78,0,0,0,0,0,0,0,0,3,2,0,100.0
Ryan Hedges,WAL,Blackburn,29,1995,13.0,,Forward,1,19,7,36.8,1.46,0.54,332,466,71.2,190,222,85.6,105,148,70.9,20,47,42.6,1,34,14,56,0,3,38,332,15,29,2,35,20,16,11,8,18,2,16,13,24,0,641,289,249,38,25,8,32.0,331,39,27,7,17,14,416,96,13.9,16,1249,2,38,13,20,50,21,21,50.0
Torbjørn Heggem,NOR,West Brom,25,1999,18.7,,Defender,1,11,3,27.3,0.59,0.16,899,1058,85.0,397,441,90.0,431,478,90.2,55,92,59.8,1,45,7,52,0,4,19,899,17,15,1,34,20,25,9,0,20,10,10,17,95,0,1279,529,166,28,19,11,57.9,621,19,12,3,14,5,747,35,8.1,10,725,0,19,17,20,66,47,26,64.4
Onel Hernández,CUB,Norwich City,31,1993,1.4,Midfielder,Forward,0,1,0,0.0,0.73,0.00,28,42,66.7,14,17,82.4,13,18,72.2,0,2,0.0,1,1,1,4,0,0,9,28,4,4,1,0,0,0,0,0,0,0,0,1,1,0,57,14,36,10,12,6,50.0,42,14,5,7,6,1,44,25,2.2,3,196,0,9,1,0,6,0,4,0.0
Brad Hills,ENG,Norwich City,20,2004,0.1,,Defender,0,0,0,0,0.00,0.00,15,17,88.2,11,12,91.7,3,3,100.0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,2,0,0,0,0,14,0,0,0,0,0,16,1,10.4,16,932,0,0,0,0,0,0,0,0
Yu Hirakawa,JPN,Bristol City,23,2001,10.4,Forward,Midfielder,2,15,4,26.7,1.45,0.39,230,303,75.9,145,159,91.2,73,97,75.3,10,33,30.3,1,12,15,32,2,2,46,230,7,30,4,13,11,11,0,2,7,0,7,4,10,0,416,134,236,33,31,13,41.9,274,28,16,12,24,10,287,90,0.1,4,5,1,46,4,11,43,3,6,33.3
Václav Hladký,CZE,Burnley,34,1990,1.0,,Goalkeeper,0,0,0,0,0.00,0.00,32,38,84.2,16,16,100.0,12,12,100.0,4,10,40.0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,28,0,0,0,0,0,25,0,3.4,9,308,0,0,0,0,1,0,0,0
Mason Holgate,ENG,West Brom,28,1996,6.2,,Defender,1,5,1,20.0,0.80,0.16,247,294,84.0,104,113,92.0,116,126,92.1,25,50,50.0,0,17,1,11,1,1,1,247,1,5,0,10,5,8,2,0,8,7,1,8,42,0,377,155,16,8,1,1,100.0,196,0,0,0,2,2,224,1,18.0,18,1620,1,1,8,5,12,20,10,66.7
Duane Holmes,USA,Preston,30,1994,5.8,Midfielder,Forward,1,4,1,25.0,0.69,0.17,135,200,67.5,70,82,85.4,48,63,76.2,13,31,41.9,0,16,6,25,4,1,12,135,9,17,0,11,8,4,6,1,5,0,5,4,9,0,257,134,96,11,14,9,64.3,140,22,11,2,4,9,152,29,0,0,0,1,12,4,8,23,1,5,16.7
Tom Holmes,ENG,Luton Town,24,2000,5.7,,Defender,0,2,0,0.0,0.35,0.00,192,246,78.0,90,106,84.9,77,87,88.5,21,46,45.7,1,29,3,21,0,0,5,192,1,5,1,10,10,3,6,1,7,3,4,9,19,0,305,151,36,6,1,0,0.0,163,1,2,0,5,1,170,3,1.9,3,174,0,5,9,10,20,6,5,54.5
George Honeyman,ENG,Millwall,30,1994,15.5,,Midfielder,1,14,4,28.6,0.90,0.26,294,445,66.1,172,203,84.7,76,113,67.3,23,69,33.3,3,29,12,41,1,3,61,294,21,42,3,42,29,16,21,5,11,1,10,14,19,0,604,251,267,28,20,6,30.0,304,9,12,5,27,25,343,78,3.6,5,323,6,61,14,29,61,4,28,12.5
